4661344.0,4591548.0,4593372.0,4788031.0,4675556.0,4532726.0,4390879.0,4500636.0,4488491.0,4588860.0,4539854.0,4758761.0,4480297.0,4524749.0,4523819.0,4763006.0,4632321.0,4533781.0,4586409.0,4755122.0,4541684.0,4609320.0,4449322.0,4561019.0,4423396.0,4634619.0,4693121.0,4745433.0,4445285.0,4811745.0,4662743.0,4515617.0,4368156.0,4629802.0,4747451.0,4856073.0,4884196.0,4574580.0,4753639.0,4261000.0,4287480.0,4574680.0,4742882.0,4838741.0,4805639.0,4651025.0,4443370.0,4472288.0,4785637.0,4829320.0,4347552.0,4623038.0,4623986.0,4539170.0,4705467.0,4538476.0,4734198.0,4681838.0,4401147.0,4505083.0,4546700.0,4613245.0,4722858.0,4801067.0,4805973.0,4606544.0,4827467.0,4470443.0,4492296.0,4763978.0,4703148.0,4597429.0,4430848.0,4766338.0,4408926.0,4798611.0,4398958.0,4536390.0,4589576.0,4681422.0,4640177.0,4412991.0,4478693.0,4698094.0,4418462.0,4794469.0,4418321.0,4567262.0,4898356.0,4533687.0,4608626.0,4751224.0,4493868.0,4666318.0,4589241.0,4591174.0,4553736.0,4475871.0,4459518.0,4635038.0,4570711.0,4847027.0,4573886.0,4522502.0,4482171.0,4632723.0,4711476.0,4655591.0,4519646.0,4982065.0,4585895.0,4826936.0,4524339.0,4762553.0,4551559.0,4459071.0,4569855.0,4760909.0,4773592.0,4730036.0,4769016.0,4639171.0,4650579.0,4773129.0,4760055.0,4701746.0,4661222.0,4514012.0,4555919.0,4705095.0,4434593.0,4579714.0,4672822.0,4945107.0,4707920.0,4604595.0,4556234.0,4574398.0,4559101.0,4568224.0,4504255.0,4699081.0,4636781.0,4834251.0,4712896.0,4407387.0,4660223.0,4652004.0,4695342.0,4621379.0,4531267.0,4701339.0,4566107.0,4605878.0,4748314.0,4505789.0,4448476.0,4789545.0,4455699.0,4861003.0
4496357.0,4258470.0,4490649.0,4422116.0,4543750.0,4632236.0,4519043.0,4505128.0,4892354.0,4869116.0,4585558.0,4925680.0,4700503.0,4640067.0,4683636.0,4704414.0,4363542.0,4676731.0,4779345.0,4687199.0,4528000.0,4776159.0,4697937.0,4560505.0,4738384.0,4512204.0,4493945.0,4825753.0,4606074.0,4723791.0,4661139.0,4630813.0,4852851.0,4611284.0,4667194.0,4639925.0,4522656.0,4552637.0,4512880.0,4764625.0,4703885.0,4841886.0,4810827.0,4578666.0,4651221.0,4800006.0,4723506.0,4236045.0,4666428.0,4696444.0,4449213.0,4437701.0,4652899.0,4680824.0,4485941.0,4976173.0,4593757.0,4727722.0,4591278.0,4541318.0,4583866.0,4518785.0,4382883.0,4742362.0,4523764.0,4839076.0,4724112.0,4476952.0,4523543.0,4843456.0,4618234.0,4371132.0,4532160.0,4728407.0,4663718.0,4363954.0,4824242.0,4656044.0,4541549.0,4704890.0,4489126.0,4654037.0,4575698.0,4649964.0,4479284.0,4741504.0,4927032.0,4861920.0,4524782.0,4722051.0,4512895.0,4643155.0,4725088.0,4485839.0,4301265.0,4644616.0,4596051.0,4535692.0,4392683.0,4250838.0,4523802.0,4680826.0,4874336.0,4819347.0,4471253.0,4598004.0,4494389.0,4634858.0,4688418.0,4619750.0,4516200.0,4510640.0,4558377.0,4718109.0,4355365.0,4552755.0,4371534.0,4443413.0,4831554.0,4542760.0,4613298.0,4733140.0,4643823.0,4536915.0,4652866.0,4327320.0,4420279.0,4651735.0,4725388.0,4957523.0,4661784.0,4494586.0,4614014.0,4569719.0,4622974.0,4668418.0,4510280.0,4612233.0,4565088.0,4655663.0,4616660.0,4547257.0,4357620.0,4623307.0,4508268.0,4527441.0,4406932.0,4882012.0,4585463.0,4769187.0,4459577.0,4498061.0,4387757.0,4554388.0,4620096.0,5014651.0,4564721.0,4387035.0,4600958.0,4767270.0
4769768.0,4506342.0,4718470.0,4720966.0,4657601.0,4384969.0,4599756.0,4537574.0,4604447.0,4734968.0,4567018.0,4476619.0,4620990.0,4640869.0,4676364.0,4760919.0,4556786.0,4681549.0,4715178.0,4782353.0,4578277.0,4377190.0,4568016.0,4742978.0,4551712.0,4311799.0,4607791.0,4630589.0,4733731.0,4635421.0,4564999.0,4440874.0,4612865.0,4832272.0,4558989.0,4809379.0,4549342.0,4652560.0,4776817.0,4592706.0,4667458.0,4977100.0,4650225.0,4567507.0,4414259.0,4625394.0,4708337.0,4627238.0,4532236.0,4880905.0,4802450.0,4544502.0,4650924.0,4681203.0,4596961.0,4548476.0,4644009.0,4587028.0,4442082.0,4418316.0,4498993.0,4505622.0,4406141.0,4665790.0,4418602.0,4801314.0,4501125.0,4727965.0,4497033.0,4454410.0,4679612.0,4522615.0,4807164.0,4420703.0,4607041.0,4617369.0,4856907.0,4644739.0,4491151.0,4679941.0,4568199.0,4309400.0,4555112.0,4249159.0,4576145.0,4232979.0,4834814.0,4616710.0,4910971.0,4645243.0,4513737.0,4516935.0,4837040.0,4642049.0,4475714.0,4533419.0,4742788.0,4763883.0,4716383.0,4837726.0,4597251.0,4628957.0,4892661.0,4801565.0,4471037.0,4570570.0,4806309.0,4276261.0,4649179.0,4501956.0,4612571.0,4610919.0,4648714.0,4725597.0,4662322.0,4629894.0,4278824.0,4713473.0,4827412.0,4539786.0,4599789.0,4782532.0,4528198.0,4703328.0,4767886.0,4645179.0,4430201.0,4533530.0,4402787.0,4287696.0,4565853.0,4623627.0,4809407.0,4554586.0,4396396.0,4499821.0,4580751.0,4418783.0,4717132.0,4436231.0,4481512.0,4687559.0,4847806.0,4351711.0,4567049.0,4665702.0,4435635.0,4843911.0,4933134.0,4619356.0,4691465.0,4605879.0,4518787.0,4562463.0,4836301.0,4647366.0,4692502.0,4657904.0,4577957.0,4600795.0
4766336.0,4452437.0,4554039.0,4683527.0,5006111.0,4779022.0,4745570.0,4890840.0,4641392.0,4742226.0,4694475.0,4798840.0,4456276.0,4683496.0,4294530.0,4522189.0,4534784.0,4640489.0,4784075.0,4494953.0,4766828.0,4769761.0,4606470.0,4853578.0,4631241.0,4561826.0,4451991.0,4726309.0,4768419.0,4918843.0,4793048.0,4521639.0,4550845.0,4582067.0,4881877.0,4496241.0,4461428.0,4506106.0,4736560.0,4702214.0,4551782.0,4670860.0,4426361.0,4536649.0,4696372.0,4460964.0,4729199.0,4595425.0,4578819.0,4635297.0,4493130.0,4559056.0,4918223.0,4702171.0,4530202.0,4588273.0,4593091.0,4669750.0,4668316.0,4511450.0,4393417.0,4551966.0,4637748.0,4464498.0,4807855.0,4639518.0,4783272.0,4565996.0,4582320.0,4546493.0,4536465.0,4822179.0,4553627.0,4662527.0,4523439.0,4703056.0,4661340.0,4634148.0,4541533.0,4475836.0,4315215.0,4628946.0,4522794.0,4652582.0,4630482.0,4657800.0,4634998.0,4588896.0,4451738.0,4558083.0,4530598.0,4863321.0,4851439.0,4726300.0,4615083.0,4429504.0,4694461.0,4766914.0,4701708.0,4573360.0,4663635.0,4736708.0,4318568.0,4768780.0,4564670.0,4847498.0,4633890.0,4738172.0,4490476.0,4654756.0,4448227.0,4895361.0,4538473.0,4393094.0,4534969.0,4560624.0,4725887.0,4780193.0,4957875.0,4613777.0,4831584.0,4640489.0,4827561.0,4837024.0,4262533.0,4431415.0,4255517.0,4347541.0,4573021.0,4738263.0,4485113.0,4619841.0,4828413.0,4518926.0,4698591.0,4908896.0,4608704.0,4418207.0,4741706.0,4748199.0,4399946.0,4544132.0,4592371.0,4875313.0,4645865.0,4501318.0,4674552.0,4453107.0,4556239.0,4386717.0,4370793.0,4566489.0,4562583.0,4751173.0,4712865.0,4677294.0,4912005.0,4548237.0,4489183.0,4891108.0
4697311.0,4670108.0,4404452.0,4389080.0,4815709.0,4643418.0,4566375.0,4577289.0,4912899.0,4361462.0,4455692.0,4812051.0,4398739.0,4566822.0,4643298.0,4545405.0,4563924.0,4613620.0,4819792.0,4650627.0,4732908.0,4531105.0,4615436.0,4620504.0,4834511.0,4824401.0,4537710.0,4903027.0,4971302.0,4787860.0,4687397.0,4235884.0,4542499.0,4367408.0,4517352.0,4738745.0,4541529.0,4522942.0,4773658.0,4630847.0,4607462.0,4472679.0,4489320.0,4620553.0,4548250.0,4304248.0,4704356.0,4613924.0,4509995.0,4895938.0,4672994.0,4781891.0,4635366.0,5032541.0,4701485.0,4798227.0,4746034.0,4982230.0,4586575.0,4522452.0,4653350.0,4766420.0,4460956.0,4468284.0,4694554.0,4743767.0,4448651.0,4698082.0,4499971.0,4490448.0,4616444.0,4526051.0,4732832.0,4730422.0,4769079.0,4925778.0,4646664.0,4557936.0,4342937.0,4586829.0,4576396.0,4630701.0,4558266.0,4733605.0,4808244.0,4796030.0,4243337.0,4663462.0,4605243.0,4721329.0,4492528.0,4515727.0,4690811.0,4839022.0,4514912.0,4788506.0,4850307.0,4569218.0,4785718.0,4691717.0,4693791.0,4378232.0,4470625.0,4442849.0,4492995.0,4633375.0,4577985.0,4685197.0,4579025.0,4701723.0,4559031.0,4675025.0,4781622.0,4699608.0,4554847.0,4743414.0,4682167.0,4854607.0,4571675.0,4662133.0,4334017.0,4628395.0,4781831.0,4799909.0,4653436.0,4986656.0,4662338.0,4498025.0,4724361.0,4650396.0,4677668.0,4779466.0,4316201.0,4676381.0,4477501.0,4654299.0,4518958.0,4878162.0,4603838.0,4765097.0,4897327.0,4727424.0,4597304.0,4726229.0,4600544.0,4489235.0,4655316.0,4632464.0,4645261.0,4479353.0,4718886.0,4558768.0,4479099.0,4715398.0,4365472.0,4455797.0,4756869.0,4533012.0,4592016.0,4753190.0
4586633.0,4738615.0,5009230.0,4448598.0,4644500.0,4591101.0,4807982.0,4612914.0,4865257.0,4415036.0,4803725.0,4757578.0,4528148.0,4839056.0,4626269.0,4574929.0,4657482.0,4469571.0,4666447.0,4441933.0,4780837.0,4600734.0,4579341.0,4543712.0,4493278.0,4615234.0,4919454.0,4757811.0,4614856.0,4552646.0,4407043.0,4708146.0,4543937.0,4898599.0,4426788.0,4671753.0,4706796.0,4541502.0,4597221.0,4733909.0,4800412.0,4870889.0,4289468.0,4441304.0,4610195.0,4453181.0,4600292.0,4516511.0,4868529.0,4582724.0,4863691.0,4731048.0,4533461.0,4630861.0,4741504.0,4659366.0,4636333.0,4314593.0,4798831.0,4665462.0,4635892.0,4545475.0,4665322.0,4569906.0,4714980.0,4733378.0,4759486.0,4517946.0,4373098.0,4507003.0,4564358.0,4796303.0,4572491.0,4597392.0,4626868.0,4590295.0,4636042.0,4702985.0,4414169.0,4694542.0,4406321.0,4874784.0,4583238.0,4523476.0,4636798.0,4590909.0,4571086.0,4661547.0,4329712.0,4741391.0,4519438.0,4335040.0,4585336.0,4498609.0,4453737.0,4581609.0,4556496.0,4566318.0,4809750.0,4586487.0,4627038.0,4685304.0,4651743.0,4649797.0,4688900.0,4809313.0,4503111.0,4464581.0,4621706.0,4598251.0,4617865.0,4732614.0,4523304.0,4674917.0,4549164.0,4663663.0,4850739.0,4796278.0,4530188.0,4739517.0,4753319.0,4714566.0,4831830.0,4774093.0,4574085.0,4574979.0,4626927.0,4767518.0,4775192.0,4658915.0,4612467.0,4857637.0,4545521.0,4648011.0,4687331.0,4676947.0,4767670.0,4488880.0,4608750.0,4644176.0,4519037.0,4747178.0,4572348.0,4677339.0,4631333.0,4796668.0,4765991.0,4566235.0,4612182.0,4436218.0,4838427.0,4554111.0,4938170.0,4547227.0,4558998.0,4736807.0,4637835.0,4594060.0,4697827.0,4444203.0
4600462.0,4714772.0,4548728.0,4900679.0,4618117.0,4479540.0,4699552.0,4570675.0,4573954.0,4704462.0,4371038.0,4660867.0,4871007.0,4599912.0,4738648.0,4798468.0,4960231.0,4613341.0,4672320.0,4611471.0,4594194.0,4429541.0,4796286.0,4702478.0,4540175.0,4634241.0,4796892.0,4851660.0,4581105.0,4565221.0,4782288.0,4744054.0,4609924.0,4599379.0,4590404.0,4533664.0,4788607.0,4650988.0,4756980.0,4563819.0,4759045.0,4866257.0,4366606.0,4731444.0,4619073.0,4433567.0,4485946.0,4378873.0,4779818.0,4746318.0,4545499.0,4477393.0,4661270.0,4720998.0,4517904.0,4687663.0,4407385.0,4622812.0,4429657.0,4770244.0,4634944.0,4767301.0,4646727.0,4819619.0,4439337.0,4330451.0,4722106.0,4796544.0,4434307.0,4719994.0,4461871.0,4435581.0,4587275.0,4413735.0,4639694.0,4737619.0,4839279.0,4701856.0,4569336.0,4412892.0,4456999.0,4792870.0,4615472.0,4465766.0,4651372.0,5066486.0,4680706.0,4747016.0,4407619.0,4454222.0,4497989.0,4783934.0,4499834.0,4780200.0,4713669.0,4687449.0,4587062.0,4487546.0,4608916.0,4750452.0,4717343.0,4634672.0,4784146.0,4640988.0,4542050.0,4426940.0,4592241.0,4771261.0,4776295.0,4552202.0,4526840.0,4727243.0,4511988.0,4455198.0,4604245.0,4652328.0,4646769.0,4657706.0,4608835.0,4593562.0,4856153.0,4553974.0,4628736.0,4739854.0,4475123.0,4674689.0,4660409.0,4939497.0,4426926.0,4661203.0,4686160.0,4896694.0,4957829.0,4641605.0,4592750.0,4601933.0,4461212.0,4742995.0,4760902.0,4687447.0,4641851.0,4760672.0,4823433.0,4589378.0,4530911.0,4568856.0,4678182.0,4680956.0,4596081.0,4699259.0,4489837.0,4609197.0,4289551.0,4822713.0,4604623.0,4387615.0,4305414.0,4402899.0,4616084.0,4416836.0
4529029.0,4259381.0,4580449.0,4341907.0,4478743.0,4752169.0,4486552.0,4605071.0,4619897.0,4557935.0,4328995.0,4570223.0,4704331.0,4758223.0,4654004.0,4600447.0,5084986.0,4552256.0,5013231.0,4543971.0,4580836.0,4567946.0,4529190.0,4806962.0,4661352.0,4418040.0,4608159.0,4657906.0,4634664.0,4606883.0,4909921.0,4908813.0,4661408.0,4786129.0,4711509.0,4556398.0,4840733.0,4641231.0,4462414.0,4564618.0,4385627.0,4732360.0,4550214.0,4743032.0,4493280.0,4463410.0,4685503.0,4815393.0,4655759.0,4826411.0,4557174.0,4777901.0,4718505.0,4401502.0,4775649.0,4776436.0,4520689.0,4486526.0,4846891.0,4612507.0,4522379.0,4687445.0,4821294.0,4717200.0,4646926.0,4376824.0,4839563.0,4556788.0,4328756.0,4803816.0,4695896.0,4791011.0,4701065.0,4821021.0,4710731.0,4876353.0,4749262.0,4491783.0,4591126.0,4600413.0,4994906.0,4860212.0,4565631.0,4516398.0,4483679.0,4517763.0,4449522.0,4934104.0,4622107.0,4723736.0,4655392.0,4735733.0,4706898.0,4629883.0,4726645.0,4514662.0,4436048.0,4824335.0,4484703.0,4684578.0,4713437.0,4775860.0,4555484.0,4515531.0,4668627.0,4664886.0,4708958.0,4486560.0,4806018.0,4852255.0,4852976.0,4593292.0,4510221.0,4733961.0,4714806.0,4634913.0,4265366.0,4686882.0,4426055.0,4355936.0,4770494.0,4519254.0,5102172.0,4645393.0,4625687.0,4786703.0,4597058.0,4512034.0,4626745.0,4667848.0,4674805.0,4756382.0,4542531.0,4890041.0,4583429.0,4545230.0,4435794.0,4421004.0,4528258.0,4496386.0,4670020.0,4559325.0,4953478.0,4663866.0,4617021.0,4741070.0,4775020.0,4717725.0,4477487.0,4495186.0,4602497.0,4468142.0,4451152.0,4754158.0,4444899.0,4605820.0,4522869.0,4784862.0,4429415.0,4752761.0
4777551.0,4895032.0,4695131.0,4607315.0,4512534.0,4882422.0,4516775.0,4769528.0,4493247.0,4513385.0,4291827.0,4696568.0,4773449.0,4451483.0,4714979.0,4889283.0,4609525.0,4593849.0,4617912.0,4589881.0,4545328.0,4660995.0,4857008.0,4526627.0,4758633.0,4213512.0,4595090.0,4845707.0,4379944.0,4464491.0,4600531.0,4583884.0,4785076.0,4675684.0,4433785.0,4576024.0,4481689.0,4573187.0,4755150.0,4475001.0,4542442.0,4265045.0,4699814.0,4651373.0,4516967.0,4704247.0,4803739.0,4953911.0,4185616.0,4479055.0,4736864.0,4544891.0,4533535.0,4451563.0,4491181.0,4393631.0,4434906.0,4714155.0,4734079.0,4672478.0,4727156.0,4624035.0,4512124.0,4835963.0,4612824.0,4646438.0,4656900.0,4537273.0,4719482.0,4640434.0,4502424.0,4628649.0,4588267.0,4586690.0,4528698.0,4628489.0,4559668.0,4564832.0,4527906.0,4342411.0,4600156.0,4768280.0,4370426.0,4638093.0,4636197.0,4845841.0,4486108.0,4677502.0,4512287.0,4572702.0,4669384.0,4201368.0,4598227.0,4541208.0,4499007.0,4583271.0,4625618.0,4399510.0,4541699.0,4460394.0,4761334.0,4711395.0,4606666.0,4512625.0,4733892.0,4812275.0,4636539.0,4596686.0,4890097.0,4872744.0,4825471.0,4975113.0,4746202.0,4762894.0,4611117.0,4707411.0,4703705.0,4895915.0,4502503.0,4656853.0,4222161.0,4675235.0,4791780.0,4479265.0,4684479.0,4500575.0,4651680.0,4642648.0,4614441.0,4770951.0,4735080.0,4368655.0,4597688.0,4646200.0,4756206.0,4693674.0,4376359.0,4584170.0,4561530.0,4865184.0,4616823.0,4594485.0,4580657.0,4321850.0,4727363.0,4902915.0,4638838.0,4681670.0,4584473.0,4599896.0,4982941.0,4612404.0,4606436.0,4583888.0,4606972.0,4698006.0,4580719.0,4499791.0,4651013.0,4415922.0
4761869.0,4615657.0,4989601.0,4700391.0,4522764.0,4598900.0,4804200.0,4647992.0,4859068.0,4553713.0,4541717.0,4679682.0,4904802.0,4932679.0,4650743.0,4678814.0,4530021.0,4591524.0,4576047.0,4539705.0,4579219.0,4483236.0,4570215.0,4737759.0,4562502.0,4487846.0,4612837.0,4789705.0,4618828.0,4518230.0,4851772.0,4750876.0,4774021.0,4533643.0,4557086.0,4292180.0,4793250.0,4387966.0,4560191.0,4659197.0,4941894.0,4392118.0,4752350.0,4664338.0,4668029.0,4544123.0,4582878.0,4598576.0,4755735.0,4730430.0,4889439.0,4690865.0,4572850.0,4433401.0,4678215.0,4646343.0,4547406.0,4752965.0,4741098.0,4795968.0,4764531.0,4376296.0,4539792.0,4736547.0,4755865.0,4583356.0,4679419.0,4502060.0,4448332.0,4272056.0,4529953.0,4689067.0,4465740.0,4433842.0,4882749.0,4497147.0,4879233.0,4694163.0,4624321.0,4383244.0,4655141.0,4576696.0,4606116.0,4690182.0,4827640.0,4515352.0,4471122.0,4395532.0,4608728.0,4518495.0,4952091.0,4825794.0,4615984.0,4618033.0,4544371.0,4504109.0,4694860.0,4608344.0,4588565.0,4788460.0,4779657.0,4743181.0,4761656.0,4738248.0,4439323.0,4553028.0,4438296.0,4535157.0,4510665.0,4674587.0,4653826.0,4557453.0,4849666.0,4604817.0,4588272.0,4799578.0,4230888.0,4464303.0,4476576.0,4671799.0,4681880.0,4575206.0,4624786.0,4407106.0,4701247.0,4728631.0,4559383.0,4434578.0,4366063.0,4603308.0,4466467.0,4762825.0,4663127.0,4968727.0,4543075.0,4716542.0,4578659.0,4535595.0,4496809.0,4514297.0,4770718.0,4860597.0,4652748.0,4384906.0,4643199.0,4678534.0,4764096.0,4727068.0,4763986.0,4589771.0,4902700.0,4698666.0,4347877.0,4585404.0,4620997.0,4866077.0,4944010.0,4605878.0,4744664.0,4755933.0
